,shop,1st,location
1830,명당복권방,1,대전 서구 도마1동 89-19번지
1831,명당슈퍼,1,경기 수원시 영통구 원천동 76-1
1832,명동2가로또가판대,1,서울 중구 명동2가 97-2번지
1833,명문슈퍼,1,부산 북구 덕천제1동 387-4번지
1834,명성로또,1,서울 종로구 종로3가 123 핸드폰집
1835,명성복권방,1,전남 순천시 연향동 1462-2번지 명성복권방
1836,명지나눔로또,1,경기 용인시 처인구 역북동 504-13 4호
1837,명지복권방,1,서울 송파구 거여동 133-82번지 101호
1838,명품복권방,1,"전남 목포시 상동 799-10 상가 1,2,3호"
1839,모닝마트,1,울산 남구 야음장생포동 170번지
1840,모닝마트,1,대구 남구 대명동 3052-36번지
1841,모닝마트(학성점),1,울산 중구 학성동 377-14번지
1842,모아주류뱅크광화문점,1,서울 종로구 통의동 47
1843,모퉁이슈퍼,1,경북 안동시 광석동 187-25번지
1844,목동행운복권방,1,대전 중구 목동 5-15번지
1845,목원복권방,1,전남 목포시 목원동 45-39 1층
1846,몽곡사,1,서울 영등포구 영등포동2가 94-23번지 조광빌딩105호
1847,무지개,1,전북 군산시 수송동 821-5
1848,무지개슈퍼,1,서울 영등포구 신길동 97-4
1849,무한대박,1,인천 연수구 연수동 571-1번지
1850,문구백화점,1,경기 광주시 경안동 54-11번지
1851,문막로또명당,1,강원 원주시 문막읍 문막리 484-2 1층
1852,미금헤리츠점,1,경기 성남시 분당구 구미동 9-1번지 엠코헤리츠 1층110호
1853,미니슈퍼,1,경기 의정부시 신곡동 447-14번지
1854,미니슈퍼,1,부산 부산진구 가야제1동 50-43번지
1855,미니스톱 대명서로점,1,대구 남구 대명11동 1558-20
1856,미니스톱 울산동진점,1,울산 동구 방어동 139-3 1층 편의점
1857,미니스톱 평동타운점,1,광주 광산구 옥동 1238번지 미니스톱 내
1858,미니스톱 합정역점,1,서울 마포구 합정동 373-17호
1859,미니풀 복권판매점,1,경북 구미시 상모동 19-4
1860,미니행운로또,1,서울 동작구 사당동 220-85미니스톱 남성사당로점
1861,미래복권닷컴,1,경기 성남시 분당구 분당동 67번지 건영아파트상가114호
1862,미르복권편의점,1,전북 군산시 수송동 68-20번지
1863,미소로또,1,경기 남양주시 가운동 667-3번지 마이라이프 오피스텔
1864,미아역점복권방,1,서울 강북구 미아동 121-39 1층
1865,민우로또,1,충북 청주시 서원구 분평동 326-1
1866,바로전산,1,경기 광명시 광명동 158-1015번지 101호
1867,바른행정사사무소,1,경기 고양시 일산서구 탄현동 1493-6
1868,바이더웨이편의점,1,부산 중구 남포동5가 11-4번지세븐일레븐편의점
1869,바이드,1,부산 연제구 연산제5동 710-1번지세븐일레븐연산점 내
1870,방아다리24시,1,충북 청주시 상당구 수동 450-4번지
1871,배임,1,서울 용산구 보광동 217-31 와룡문구내
1872,배팅샵(가장),1,대전 서구 가장동 33-1번지 1층 복권방
1873,백마사거리로또판매점,1,경기 고양시 일산동구 마두동 730-5 1층 104호
1874,백석교판매점,1,경기 고양시 일산동구 마두동 783번지백석고교앞정류소
1875,백석상회,1,경기 양주시 백석읍 복지리 130-1번지
1876,백암복권,1,경기 용인시 처인구 백암면 백암리 367 옆호수
1877,버스가두판매점,1,경기 수원시 영통구 영통동 955-1
1878,버스가판대,1,경기 성남시 중원구 성남동 3495번지
1879,버스가판점,1,경기 안양시 만안구 안양동 164-1 진흥아파트앞 버스정류장
1880,버스매표소,1,경기 부천시 원미구 심곡동 164-4번지 도로부지
1881,버스매표소447,1,인천 동구 송림동 50-146
1882,버스카드충전소,1,서울 서초구 잠원동 69-12 6동쇼핑앞
1883,버스토큰판매소,1,서울 구로구 개봉동 157-13번지
1884,버스판매소,1,경기 고양시 덕양구 화정동 865865선 신안아파트앞
1885,버스표 담배,1,서울 강동구 암사동 504-22번지
1886,버스표가두판매점,1,경기 수원시 팔달구 우만동 146-2번지
1887,버스표가판점,1,경기 안양시 동안구 관양동 1507-23번지
1888,버스표가판점,1,경기 안양시 동안구 관양1동 1384-25번지
1889,버스표판매소,1,경기 고양시 덕양구 행신동 993번지 비금빌딩앞
1890,버스표판매소,1,경기 의정부시 의정부동 222-1번지
1891,버스표판매소 로또판매점,1,경기 고양시 덕양구 토당동 799-46능곡역앞
1892,번개로또복권방,1,경기 수원시 장안구 송죽동 459 1층
1893,범계가판,1,경기 안양시 동안구 호계동 1039희망공원가판대
1894,범어로또판매점,1,경남 양산시 물금읍 범어리 847-5 좌측 복권판매점
1895,범일서적,1,부산 동구 범일제2동 640-5번지 1층복권방
1896,베네시티앞가판,1,서울 강동구 천호동 425-5번지 대우베네시티cafe7gram앞
1897,베스트부흥복권방,1,서울 도봉구 창동 3-4번지신한빌딩107호
1898,베스트올원당1호점,1,인천 서구 원당동 824-2번지원당지구71블럭골든벨프라자102호
1899,보령복권방,1,충남 보령시 대천동 828-4번지
1900,보물단지,1,경기 시흥시 정왕동 1728-13번지 정풍프라자1층101호
1901,보물섬,1,전남 목포시 산정동 326-10번지 근화상가 110호
1902,보성정보통신,1,서울 동대문구 장안동 464-6번지
1903,복권,1,경기 의정부시 의정부동 177-9
1904,복권,1,서울 중구 을지로2가 9-7번지 을지입구지하도상가 92호
1905,복권1번,1,부산 부산진구 부전제2동 256-6 서면시장1층46호
1906,복권1번지편의점,1,전북 완주군 봉동읍 낙평리 522-1
1907,복권가판,1,강원 춘천시 조양동 6-227 1층 이마트 24
1908,복권광장,1,인천 부평구 십정동 442-8번지 1층
1909,복권나라,1,서울 동작구 상도제2동 368-14 1층 101호
1910,복권나라,1,인천 남구 용현동 577-75번지
1911,복권나라,1,서울 강서구 등촌동 654-44번지
1912,복권나라,1,강원 원주시 학성동 436-15 1층
1913,복권나라,1,서울 송파구 삼전동 175번지 1층복권나라
1914,복권나라,1,강원 속초시 668-9번지
1915,복권나라,1,경북 경산시 삼남동 132-4번지
1916,복권나라,1,부산 동래구 명장동 489-38번지
1917,복권나라,1,충북 청주시 상당구 남문로1가 137-2번지
1918,복권나라,1,경기 안산시 단원구 원곡동 801-4번지
1919,복권나라,1,강원 원주시 중앙동 151-2 1층
1920,복권나라,1,경남 창원시 진해구 용원동 1121-11번지 CU편의점 내
1921,복권나라,1,부산 동구 범일동 44-13번지농심가슈퍼
1922,복권나라,1,전북 전주시 완산구 삼천동1가 602-4번지
1923,복권나라,1,서울 관악구 봉천동 941-18
1924,복권나라,1,인천 서구 마전동 1029-5 검단2지구59블럭검단1차피오레아파트상가B동제비107호
1925,복권나라동성점,1,전남 순천시 연향동 1347번지 동성아파트 상가113호
1926,복권로또판매점,1,대전 동구 자양동 198-17
1927,복권마당,1,경기 연천군 전곡읍 전곡리 336-76번지 1층
1928,복권마을,1,충북 충주시 봉방동 57-1번지
1929,복권마을,1,서울 강동구 성내제2동 408-12
1930,복권마트,1,경기 부천시 소사구 소사본동 75-6번지 1층
1931,복권마트,1,서울 서대문구 홍제동 265-5번지
1932,복권매니아,1,인천 남동구 만수동 937-3번지1층
1933,복권명가,1,서울 구로구 개봉동 403-165번지
1934,복권명당,1,충남 아산시 음봉면 덕지리 391-2
1935,복권명당,1,경기 광명시 철산동 245-4
1936,복권명당,1,대구 북구 침산동 1025-3 1층 덕산슈퍼 내
1937,복권명당,1,대구 동구 동호동 106-25번지
1938,복권명당,1,경기 광명시 광명동 334-29
1939,복권명당,1,대구 수성구 매호동 1040번지 동서1차아파트상가108-112호
1940,복권명당,1,경북 포항시 북구 두호동 1022두호아파트복합상가103
1941,복권명당,1,대전 중구 유천동 322-1번지 121호
1942,복권명당,1,대구 중구 태평로1가 19-1번지
1943,복권명당,1,대구 수성구 수성동2가 104번지
1944,복권명당,1,대구 동구 신천4동 484-13
1945,복권명당,1,경남 창원시 의창구 서상동 602-3번지
1946,복권명당,1,경북 영천시 동부동 294-11
1947,복권명당,1,경기 안성시 공도읍 승두리 60-129
1948,복권명당,1,강원 태백시 상장동 95-17번지
1949,복권명당,1,서울 중랑구 면목동 413-3번지 1층
1950,복권명당,1,대구 서구 비산동 151-28번지
1951,복권명당,1,대구 북구 산격동 845번지
1952,복권명당 구)제일약국,1,서울 강남구 역삼동 829-13번지
1953,복권명당(노원점),1,대구 북구 침산동 1660-5번지
1954,복권명당(동아스포츠점),1,대구 수성구 지산동 1258-12번지 1층
1955,복권명당(세븐신서롯데점),1,대구 동구 신서동 621-7 1층 세븐일레븐
1956,복권명당(영남점),1,대구 달서구 진천동 242-10번지
1957,복권명당(효동점),1,대구 동구 효목동 89-14 동촌 강나루아파트 건너편
1958,복권명당곰달래점,1,서울 강서구 화곡동 799-10번지
1959,복권명당도량2호점,1,경북 구미시 도량동 792-210번지
1960,복권명당우장산역점,1,서울 강서구 가양제1동 772-8
1961,복권명당자인점,1,경북 경산시 자인면 동부리 148-9
1962,복권명당판매소,1,경북 의성군 안계면 용기리 851-29
1963,복권방,1,부산 사하구 감천동 541-5번지
1964,복권방,1,부산 부산진구 개금동 258-1번지 1층일부
1965,복권방,1,서울 광진구 광장동 453-1번지 삼성상가1층
1966,복권방,1,경기 양주시 광적면 가납리 742-11번지
1967,복권방,1,서울 관악구 신림동 94-124
1968,복권방,1,인천 남동구 만수동 956-2번지 cu편의점
1969,복권방,1,경기 부천시 원미구 도당동 141-3번지 성진그린타운102-102
1970,복권방,1,부산 사하구 하단동 589-1번지 강서할인마트 내
1971,복권방,1,울산 동구 전하동 300-14번지
1972,복권방,1,경기 평택시 세교동 569-8번지 1층 복권방
1973,복권방,1,경기 평택시 합정동 735-15
1974,복권방,1,경기 안양시 동안구 관양동 1126
1975,복권방,1,경남 창원시 마산합포구 오동동 18-6번지
1976,복권방,1,경기 군포시 당동 771-15
1977,복권방,1,울산 동구 일산동 462-23번지
1978,복권방,1,서울 구로구 구로동 767-182번지
1979,복권방,1,"인천 연수구 송도동 149 301동 비 - 107호, 롯데캐슬캠퍼스타운"
1980,복권방,1,경남 창원시 마산합포구 오동동 28-8 중앙상가 1호
1981,복권방,1,경기 수원시 팔달구 인계동 1037-2
1982,복권방,1,경기 파주시 금촌1동 283-10
1983,복권방,1,서울 광진구 구의동 246-70번지
1984,복권방 담배,1,서울 도봉구 방학동 661-26번지
1985,복권방(천하명당),1,서울 성동구 행당동 347번지 행당동대림아파트 리빙프라자동 지하2층 비202
1986,복권방(행운열차),1,울산 중구 다운동 776-4번지
1987,복권백화점,1,울산 중구 태화동 37-7번지1층 리버스트 24hour편의점내
1988,복권백화점(대백.한라앞),1,대구 달서구 이곡동 538-3번지
1989,복권뱅크,1,대구 수성구 지산동 1193-3번지
1990,복권사랑,1,경기 가평군 청평면 청평리 434-15 1층 CU청평중앙로점
1991,복권사랑,1,경기 안산시 단원구 와동 112-8
1992,복권세계,1,서울 구로구 가리봉동 124-2번지
1993,복권세상,1,인천 계양구 작전동 854-15번지
1994,복권세상,1,경기 여주시 하동 291-3 1층
1995,복권세상,1,대구 북구 태전동 584번지
1996,복권세상,1,광주 광산구 우산동 1580-1 복권세상
1997,복권세상,1,경기 남양주시 별내면 청학리 442
1998,복권세상도영점,1,강원 원주시 명륜동 422 1층
1999,복권왕국,1,대전 서구 정림동 594번지
2000,복권왕국,1,인천 부평구 부개동 259-16번지
2001,복권왕국,1,전남 여수시 교동 626-2번지
2002,복권왕국,1,서울 광진구 자양동 624-23번지1층
2003,복권왕국,1,전남 여수시 선원동 1268-1
2004,복권왕국,1,경기 부천시 원미구 상동 565-3번지
2005,복권이야기,1,대구 동구 신서동 1148-3
2006,복권전당,1,강원 속초시 1410-30 1층
2007,복권전문점,1,서울 강북구 미아동 460-55번지
2008,복권전문점,1,경북 구미시 선산읍 완전리11-3
2009,복권전문점선산,1,경북 구미시 선산읍 완전리 11-3세븐일레븐구미선산점 옆 복권방
2010,복권천국,1,대구 남구 대명동 207-3
2011,복권천국,1,전남 무안군 무안읍 성동리 830-1번지 복권천국
2012,복권천국,1,인천 계양구 동양동 604-2번지
2013,복권천국,1,경기 부천시 심곡동 145-4번지
2014,복권천국,1,부산 남구 대연제6동 1761-2번지
2015,복권천국,1,경기 부천시 성곡동 318
2016,복권천국,1,대전 대덕구 중리동 165-17번지
2017,복권천국,1,대전 중구 대흥동 370-6
2018,복권천국,1,경남 양산시 중주동 693-2
2019,복권천국,1,인천 남동구 간석동 342-6번지
2020,복권천국(덕포점),1,부산 사상구 삼락동 412-11번지
2021,복권천하,1,서울 강북구 미아동 54-248번지
2022,복권천하문화점,1,대전 중구 문화동 466-6번지
2023,복권코리아,1,대구 달서구 본동 1031번지
2024,복권토큰판매소,1,대구 남구 대명동 332-16번지 토큰박스
2025,복권판매소,1,서울 양천구 신정3동 1182-2 101호
2026,복권판매점,1,경북 경산시 하양읍 금락리 117-45번지
2027,복권판매점(담양),1,전남 담양군 담양읍 지침리 136-26
2028,복권휴게실,1,"대구 달서구 월성1동 819번지원더풀스파랜드상가1층 115호,116호일부"
2029,복덩어리,1,충북 청주시 서원구 사직동 639-16
2030,복도장,1,충북 청주시 서원구 수곡1동 74-41 1층
2031,복돼지복권방,1,서울 성동구 성수동2가 289-205번지
2032,복돼지복권방,1,경기 화성시 우정읍 조암리 290-12
